,date,Granularidad,Indicador,Unidad,Valor
9610,10-06-1993,Diario,TRM,COP,784.95
9611,11-06-1993,Diario,TRM,COP,785.79
9612,12-06-1993,Diario,TRM,COP,784.8
9613,13-06-1993,Diario,TRM,COP,784.8
9614,14-06-1993,Diario,TRM,COP,784.8
9615,15-06-1993,Diario,TRM,COP,784.8
9616,16-06-1993,Diario,TRM,COP,785.9
9617,17-06-1993,Diario,TRM,COP,786.64
9618,18-06-1993,Diario,TRM,COP,787.49
9619,19-06-1993,Diario,TRM,COP,786.77
9620,20-06-1993,Diario,TRM,COP,786.77
9621,21-06-1993,Diario,TRM,COP,786.77
9622,22-06-1993,Diario,TRM,COP,786.77
9623,23-06-1993,Diario,TRM,COP,787.06
9624,24-06-1993,Diario,TRM,COP,786.42
9625,25-06-1993,Diario,TRM,COP,786.72
9626,26-06-1993,Diario,TRM,COP,786.96
9627,27-06-1993,Diario,TRM,COP,786.96
9628,28-06-1993,Diario,TRM,COP,786.96
9629,29-06-1993,Diario,TRM,COP,786.8
9630,30-06-1993,Diario,TRM,COP,787.12
9631,01-07-1993,Diario,TRM,COP,786.1
9632,02-07-1993,Diario,TRM,COP,787.51
9633,03-07-1993,Diario,TRM,COP,788.65
9634,04-07-1993,Diario,TRM,COP,788.65
9635,05-07-1993,Diario,TRM,COP,788.65
9636,06-07-1993,Diario,TRM,COP,788.65
9637,07-07-1993,Diario,TRM,COP,789.47
9638,08-07-1993,Diario,TRM,COP,790.58
9639,09-07-1993,Diario,TRM,COP,791.73
9640,10-07-1993,Diario,TRM,COP,793.18
9641,11-07-1993,Diario,TRM,COP,793.18
9642,12-07-1993,Diario,TRM,COP,793.18
9643,13-07-1993,Diario,TRM,COP,794.67
9644,14-07-1993,Diario,TRM,COP,795.66
9645,15-07-1993,Diario,TRM,COP,797.0
9646,16-07-1993,Diario,TRM,COP,797.06
9647,17-07-1993,Diario,TRM,COP,797.31
9648,18-07-1993,Diario,TRM,COP,797.31
9649,19-07-1993,Diario,TRM,COP,797.31
9650,20-07-1993,Diario,TRM,COP,797.41
9651,21-07-1993,Diario,TRM,COP,797.41
9652,22-07-1993,Diario,TRM,COP,797.63
9653,23-07-1993,Diario,TRM,COP,798.17
9654,24-07-1993,Diario,TRM,COP,798.83
9655,25-07-1993,Diario,TRM,COP,798.83
9656,26-07-1993,Diario,TRM,COP,798.83
9657,27-07-1993,Diario,TRM,COP,799.17
9658,28-07-1993,Diario,TRM,COP,799.96
9659,29-07-1993,Diario,TRM,COP,800.42
9660,30-07-1993,Diario,TRM,COP,801.04
9661,31-07-1993,Diario,TRM,COP,801.35
9662,01-08-1993,Diario,TRM,COP,801.35
9663,02-08-1993,Diario,TRM,COP,801.35
9664,03-08-1993,Diario,TRM,COP,801.15
9665,04-08-1993,Diario,TRM,COP,801.86
9666,05-08-1993,Diario,TRM,COP,801.82
9667,06-08-1993,Diario,TRM,COP,801.86
9668,07-08-1993,Diario,TRM,COP,801.78
9669,08-08-1993,Diario,TRM,COP,801.78
9670,09-08-1993,Diario,TRM,COP,801.78
9671,10-08-1993,Diario,TRM,COP,802.3
9672,11-08-1993,Diario,TRM,COP,803.22
9673,12-08-1993,Diario,TRM,COP,804.48
9674,13-08-1993,Diario,TRM,COP,804.93
9675,14-08-1993,Diario,TRM,COP,804.51
9676,15-08-1993,Diario,TRM,COP,804.51
9677,16-08-1993,Diario,TRM,COP,804.51
9678,17-08-1993,Diario,TRM,COP,804.51
9679,18-08-1993,Diario,TRM,COP,804.76
9680,19-08-1993,Diario,TRM,COP,805.62
9681,20-08-1993,Diario,TRM,COP,806.15
9682,21-08-1993,Diario,TRM,COP,806.72
9683,22-08-1993,Diario,TRM,COP,806.72
9684,23-08-1993,Diario,TRM,COP,806.72
9685,24-08-1993,Diario,TRM,COP,807.04
9686,25-08-1993,Diario,TRM,COP,807.57
9687,26-08-1993,Diario,TRM,COP,807.77
9688,27-08-1993,Diario,TRM,COP,807.55
9689,28-08-1993,Diario,TRM,COP,807.53
9690,29-08-1993,Diario,TRM,COP,807.53
9691,30-08-1993,Diario,TRM,COP,807.53
9692,31-08-1993,Diario,TRM,COP,806.86
9693,01-09-1993,Diario,TRM,COP,806.83
9694,02-09-1993,Diario,TRM,COP,808.04
9695,03-09-1993,Diario,TRM,COP,807.96
9696,04-09-1993,Diario,TRM,COP,807.68
9697,05-09-1993,Diario,TRM,COP,807.68
9698,06-09-1993,Diario,TRM,COP,807.68
9699,07-09-1993,Diario,TRM,COP,807.62
9700,08-09-1993,Diario,TRM,COP,808.24
9701,09-09-1993,Diario,TRM,COP,809.33
9702,10-09-1993,Diario,TRM,COP,810.25
9703,11-09-1993,Diario,TRM,COP,810.03
9704,12-09-1993,Diario,TRM,COP,810.03
9705,13-09-1993,Diario,TRM,COP,810.03
9706,14-09-1993,Diario,TRM,COP,810.09
9707,15-09-1993,Diario,TRM,COP,810.81
9708,16-09-1993,Diario,TRM,COP,811.75
9709,17-09-1993,Diario,TRM,COP,811.93
9710,18-09-1993,Diario,TRM,COP,811.18
9711,19-09-1993,Diario,TRM,COP,811.18
9712,20-09-1993,Diario,TRM,COP,811.18
9713,21-09-1993,Diario,TRM,COP,810.88
9714,22-09-1993,Diario,TRM,COP,809.75
9715,23-09-1993,Diario,TRM,COP,810.04
9716,24-09-1993,Diario,TRM,COP,810.55
9717,25-09-1993,Diario,TRM,COP,809.93
9718,26-09-1993,Diario,TRM,COP,809.93
9719,27-09-1993,Diario,TRM,COP,809.93
9720,28-09-1993,Diario,TRM,COP,809.55
9721,29-09-1993,Diario,TRM,COP,809.69
9722,30-09-1993,Diario,TRM,COP,810.84
9723,01-10-1993,Diario,TRM,COP,811.31
9724,02-10-1993,Diario,TRM,COP,812.29
9725,03-10-1993,Diario,TRM,COP,812.29
9726,04-10-1993,Diario,TRM,COP,812.29
9727,05-10-1993,Diario,TRM,COP,812.27
9728,06-10-1993,Diario,TRM,COP,812.75
9729,07-10-1993,Diario,TRM,COP,812.54
9730,08-10-1993,Diario,TRM,COP,811.91
9731,09-10-1993,Diario,TRM,COP,811.28
9732,10-10-1993,Diario,TRM,COP,811.28
9733,11-10-1993,Diario,TRM,COP,811.28
9734,12-10-1993,Diario,TRM,COP,811.19
9735,13-10-1993,Diario,TRM,COP,811.47
9736,14-10-1993,Diario,TRM,COP,811.46
9737,15-10-1993,Diario,TRM,COP,812.41
9738,16-10-1993,Diario,TRM,COP,813.28
9739,17-10-1993,Diario,TRM,COP,813.28
9740,18-10-1993,Diario,TRM,COP,813.28
9741,19-10-1993,Diario,TRM,COP,813.28
9742,20-10-1993,Diario,TRM,COP,813.79
9743,21-10-1993,Diario,TRM,COP,816.41
9744,22-10-1993,Diario,TRM,COP,819.26
9745,23-10-1993,Diario,TRM,COP,819.41
9746,24-10-1993,Diario,TRM,COP,819.41
9747,25-10-1993,Diario,TRM,COP,819.41
9748,26-10-1993,Diario,TRM,COP,819.44
9749,27-10-1993,Diario,TRM,COP,819.55
9750,28-10-1993,Diario,TRM,COP,818.98
9751,29-10-1993,Diario,TRM,COP,818.06
9752,30-10-1993,Diario,TRM,COP,817.03
9753,31-10-1993,Diario,TRM,COP,817.03
9754,01-11-1993,Diario,TRM,COP,817.03
9755,02-11-1993,Diario,TRM,COP,817.03
9756,03-11-1993,Diario,TRM,COP,816.7
9757,04-11-1993,Diario,TRM,COP,817.01
9758,05-11-1993,Diario,TRM,COP,816.79
9759,06-11-1993,Diario,TRM,COP,815.7
9760,07-11-1993,Diario,TRM,COP,815.7
9761,08-11-1993,Diario,TRM,COP,815.7
9762,09-11-1993,Diario,TRM,COP,814.26
9763,10-11-1993,Diario,TRM,COP,813.95
9764,11-11-1993,Diario,TRM,COP,811.07
9765,12-11-1993,Diario,TRM,COP,809.87
9766,13-11-1993,Diario,TRM,COP,809.95
9767,14-11-1993,Diario,TRM,COP,809.95
9768,15-11-1993,Diario,TRM,COP,809.95
9769,16-11-1993,Diario,TRM,COP,809.95
9770,17-11-1993,Diario,TRM,COP,815.18
9771,18-11-1993,Diario,TRM,COP,816.32
9772,19-11-1993,Diario,TRM,COP,816.62
9773,20-11-1993,Diario,TRM,COP,817.06
9774,21-11-1993,Diario,TRM,COP,817.06
9775,22-11-1993,Diario,TRM,COP,817.06
9776,23-11-1993,Diario,TRM,COP,814.48
9777,24-11-1993,Diario,TRM,COP,812.12
9778,25-11-1993,Diario,TRM,COP,811.67
9779,26-11-1993,Diario,TRM,COP,812.04
9780,27-11-1993,Diario,TRM,COP,812.11
9781,28-11-1993,Diario,TRM,COP,812.11
9782,29-11-1993,Diario,TRM,COP,812.11
9783,30-11-1993,Diario,TRM,COP,811.73
9784,01-12-1993,Diario,TRM,COP,812.21
9785,02-12-1993,Diario,TRM,COP,811.78
9786,03-12-1993,Diario,TRM,COP,809.63
9787,04-12-1993,Diario,TRM,COP,806.49
9788,05-12-1993,Diario,TRM,COP,806.49
9789,06-12-1993,Diario,TRM,COP,806.49
9790,07-12-1993,Diario,TRM,COP,803.1
9791,08-12-1993,Diario,TRM,COP,800.6
9792,09-12-1993,Diario,TRM,COP,800.6
9793,10-12-1993,Diario,TRM,COP,798.51
9794,11-12-1993,Diario,TRM,COP,797.53
9795,12-12-1993,Diario,TRM,COP,797.53
9796,13-12-1993,Diario,TRM,COP,797.53
9797,14-12-1993,Diario,TRM,COP,798.2
9798,15-12-1993,Diario,TRM,COP,798.12
9799,16-12-1993,Diario,TRM,COP,799.43
9800,17-12-1993,Diario,TRM,COP,804.89
9801,18-12-1993,Diario,TRM,COP,806.5
9802,19-12-1993,Diario,TRM,COP,806.5
9803,20-12-1993,Diario,TRM,COP,806.5
9804,21-12-1993,Diario,TRM,COP,803.81
9805,22-12-1993,Diario,TRM,COP,802.46
9806,23-12-1993,Diario,TRM,COP,801.4
9807,24-12-1993,Diario,TRM,COP,801.69
9808,25-12-1993,Diario,TRM,COP,801.69
9809,26-12-1993,Diario,TRM,COP,801.69
9810,27-12-1993,Diario,TRM,COP,801.69
9811,28-12-1993,Diario,TRM,COP,809.13
9812,29-12-1993,Diario,TRM,COP,802.33
9813,30-12-1993,Diario,TRM,COP,802.71
9814,31-12-1993,Diario,TRM,COP,804.33
9815,01-01-1994,Diario,TRM,COP,804.33
9816,02-01-1994,Diario,TRM,COP,804.33
9817,03-01-1994,Diario,TRM,COP,804.33
9818,04-01-1994,Diario,TRM,COP,805.91
9819,05-01-1994,Diario,TRM,COP,810.01
9820,06-01-1994,Diario,TRM,COP,814.21
9821,07-01-1994,Diario,TRM,COP,818.83
9822,08-01-1994,Diario,TRM,COP,818.89
9823,09-01-1994,Diario,TRM,COP,818.89
9824,10-01-1994,Diario,TRM,COP,818.89
9825,11-01-1994,Diario,TRM,COP,818.89
9826,12-01-1994,Diario,TRM,COP,818.5
9827,13-01-1994,Diario,TRM,COP,819.81
9828,14-01-1994,Diario,TRM,COP,820.1
9829,15-01-1994,Diario,TRM,COP,815.81
9830,16-01-1994,Diario,TRM,COP,815.81
9831,17-01-1994,Diario,TRM,COP,815.81
9832,18-01-1994,Diario,TRM,COP,816.91
9833,19-01-1994,Diario,TRM,COP,816.15
9834,20-01-1994,Diario,TRM,COP,814.56
9835,21-01-1994,Diario,TRM,COP,815.91
9836,22-01-1994,Diario,TRM,COP,815.65
9837,23-01-1994,Diario,TRM,COP,815.65
9838,24-01-1994,Diario,TRM,COP,815.65
9839,25-01-1994,Diario,TRM,COP,816.69
9840,26-01-1994,Diario,TRM,COP,819.1
9841,27-01-1994,Diario,TRM,COP,821.52
9842,28-01-1994,Diario,TRM,COP,821.72
9843,29-01-1994,Diario,TRM,COP,818.38
9844,30-01-1994,Diario,TRM,COP,818.38
9845,31-01-1994,Diario,TRM,COP,818.38
9846,01-02-1994,Diario,TRM,COP,817.0
9847,02-02-1994,Diario,TRM,COP,819.27
9848,03-02-1994,Diario,TRM,COP,817.96
9849,04-02-1994,Diario,TRM,COP,817.69
9850,05-02-1994,Diario,TRM,COP,818.0
9851,06-02-1994,Diario,TRM,COP,818.0
9852,07-02-1994,Diario,TRM,COP,818.0
9853,08-02-1994,Diario,TRM,COP,817.64
9854,09-02-1994,Diario,TRM,COP,817.81
9855,10-02-1994,Diario,TRM,COP,817.88
9856,11-02-1994,Diario,TRM,COP,817.88
9857,12-02-1994,Diario,TRM,COP,817.78
9858,13-02-1994,Diario,TRM,COP,817.78
9859,14-02-1994,Diario,TRM,COP,817.78
9860,15-02-1994,Diario,TRM,COP,817.59
9861,16-02-1994,Diario,TRM,COP,816.92
9862,17-02-1994,Diario,TRM,COP,816.1
9863,18-02-1994,Diario,TRM,COP,815.19
9864,19-02-1994,Diario,TRM,COP,814.13
9865,20-02-1994,Diario,TRM,COP,814.13
9866,21-02-1994,Diario,TRM,COP,814.13
9867,22-02-1994,Diario,TRM,COP,816.04
9868,23-02-1994,Diario,TRM,COP,818.33
9869,24-02-1994,Diario,TRM,COP,820.76
9870,25-02-1994,Diario,TRM,COP,819.68
9871,26-02-1994,Diario,TRM,COP,819.7
9872,27-02-1994,Diario,TRM,COP,819.7
9873,28-02-1994,Diario,TRM,COP,819.7
9874,01-03-1994,Diario,TRM,COP,820.12
9875,02-03-1994,Diario,TRM,COP,819.83
9876,03-03-1994,Diario,TRM,COP,819.61
9877,04-03-1994,Diario,TRM,COP,818.7
9878,05-03-1994,Diario,TRM,COP,817.86
9879,06-03-1994,Diario,TRM,COP,817.86
9880,07-03-1994,Diario,TRM,COP,817.86
9881,08-03-1994,Diario,TRM,COP,817.76
9882,09-03-1994,Diario,TRM,COP,818.02
9883,10-03-1994,Diario,TRM,COP,818.37
9884,11-03-1994,Diario,TRM,COP,818.46
9885,12-03-1994,Diario,TRM,COP,818.62
9886,13-03-1994,Diario,TRM,COP,818.62
9887,14-03-1994,Diario,TRM,COP,818.62
9888,15-03-1994,Diario,TRM,COP,818.69
9889,16-03-1994,Diario,TRM,COP,818.49
9890,17-03-1994,Diario,TRM,COP,820.44
9891,18-03-1994,Diario,TRM,COP,820.91
9892,19-03-1994,Diario,TRM,COP,821.34
9893,20-03-1994,Diario,TRM,COP,821.34
9894,21-03-1994,Diario,TRM,COP,821.34
9895,22-03-1994,Diario,TRM,COP,821.34
9896,23-03-1994,Diario,TRM,COP,821.73
9897,24-03-1994,Diario,TRM,COP,821.82
9898,25-03-1994,Diario,TRM,COP,821.7
9899,26-03-1994,Diario,TRM,COP,821.14
9900,27-03-1994,Diario,TRM,COP,821.14
9901,28-03-1994,Diario,TRM,COP,821.14
9902,29-03-1994,Diario,TRM,COP,820.63
9903,30-03-1994,Diario,TRM,COP,820.78
9904,31-03-1994,Diario,TRM,COP,819.51
9905,01-04-1994,Diario,TRM,COP,819.51
9906,02-04-1994,Diario,TRM,COP,819.51
9907,03-04-1994,Diario,TRM,COP,819.51
9908,04-04-1994,Diario,TRM,COP,819.51
9909,05-04-1994,Diario,TRM,COP,820.21
9910,06-04-1994,Diario,TRM,COP,820.93
9911,07-04-1994,Diario,TRM,COP,822.57
9912,08-04-1994,Diario,TRM,COP,825.28
9913,09-04-1994,Diario,TRM,COP,828.92
9914,10-04-1994,Diario,TRM,COP,828.92
9915,11-04-1994,Diario,TRM,COP,828.92
9916,12-04-1994,Diario,TRM,COP,829.32
9917,13-04-1994,Diario,TRM,COP,828.81
9918,14-04-1994,Diario,TRM,COP,827.96
9919,15-04-1994,Diario,TRM,COP,827.44
9920,16-04-1994,Diario,TRM,COP,827.93
9921,17-04-1994,Diario,TRM,COP,827.93
9922,18-04-1994,Diario,TRM,COP,827.93
9923,19-04-1994,Diario,TRM,COP,829.47
9924,20-04-1994,Diario,TRM,COP,831.24
9925,21-04-1994,Diario,TRM,COP,834.3
9926,22-04-1994,Diario,TRM,COP,838.25
9927,23-04-1994,Diario,TRM,COP,836.96
9928,24-04-1994,Diario,TRM,COP,836.96
9929,25-04-1994,Diario,TRM,COP,836.96
9930,26-04-1994,Diario,TRM,COP,835.4
9931,27-04-1994,Diario,TRM,COP,837.31
9932,28-04-1994,Diario,TRM,COP,838.28
9933,29-04-1994,Diario,TRM,COP,837.27
9934,30-04-1994,Diario,TRM,COP,836.86
9935,01-05-1994,Diario,TRM,COP,836.86
9936,02-05-1994,Diario,TRM,COP,836.86
9937,03-05-1994,Diario,TRM,COP,838.04
9938,04-05-1994,Diario,TRM,COP,839.14
9939,05-05-1994,Diario,TRM,COP,841.0
9940,06-05-1994,Diario,TRM,COP,841.25
9941,07-05-1994,Diario,TRM,COP,841.7
9942,08-05-1994,Diario,TRM,COP,841.7
9943,09-05-1994,Diario,TRM,COP,841.7
9944,10-05-1994,Diario,TRM,COP,841.27
9945,11-05-1994,Diario,TRM,COP,841.33
9946,12-05-1994,Diario,TRM,COP,841.92
9947,13-05-1994,Diario,TRM,COP,843.24
9948,14-05-1994,Diario,TRM,COP,842.23
9949,15-05-1994,Diario,TRM,COP,842.23
9950,16-05-1994,Diario,TRM,COP,842.23
9951,17-05-1994,Diario,TRM,COP,842.23
9952,18-05-1994,Diario,TRM,COP,842.21
9953,19-05-1994,Diario,TRM,COP,842.83
9954,20-05-1994,Diario,TRM,COP,842.64
9955,21-05-1994,Diario,TRM,COP,842.33
9956,22-05-1994,Diario,TRM,COP,842.33
9957,23-05-1994,Diario,TRM,COP,842.33
9958,24-05-1994,Diario,TRM,COP,842.92
9959,25-05-1994,Diario,TRM,COP,843.08
9960,26-05-1994,Diario,TRM,COP,842.22
9961,27-05-1994,Diario,TRM,COP,841.86
9962,28-05-1994,Diario,TRM,COP,840.93
9963,29-05-1994,Diario,TRM,COP,840.93
9964,30-05-1994,Diario,TRM,COP,840.93
9965,31-05-1994,Diario,TRM,COP,841.12
9966,01-06-1994,Diario,TRM,COP,841.93
9967,02-06-1994,Diario,TRM,COP,842.0
9968,03-06-1994,Diario,TRM,COP,841.44
9969,04-06-1994,Diario,TRM,COP,840.37
9970,05-06-1994,Diario,TRM,COP,840.37
9971,06-06-1994,Diario,TRM,COP,840.37
9972,07-06-1994,Diario,TRM,COP,840.37
9973,08-06-1994,Diario,TRM,COP,839.56
9974,09-06-1994,Diario,TRM,COP,838.03
9975,10-06-1994,Diario,TRM,COP,834.96
9976,11-06-1994,Diario,TRM,COP,833.19
9977,12-06-1994,Diario,TRM,COP,833.19
9978,13-06-1994,Diario,TRM,COP,833.19
9979,14-06-1994,Diario,TRM,COP,833.19
9980,15-06-1994,Diario,TRM,COP,833.16
9981,16-06-1994,Diario,TRM,COP,833.35
9982,17-06-1994,Diario,TRM,COP,831.28
9983,18-06-1994,Diario,TRM,COP,826.61
9984,19-06-1994,Diario,TRM,COP,826.61
9985,20-06-1994,Diario,TRM,COP,826.61
9986,21-06-1994,Diario,TRM,COP,828.94
9987,22-06-1994,Diario,TRM,COP,826.9
9988,23-06-1994,Diario,TRM,COP,824.76
9989,24-06-1994,Diario,TRM,COP,822.87
9990,25-06-1994,Diario,TRM,COP,821.0
9991,26-06-1994,Diario,TRM,COP,821.0
9992,27-06-1994,Diario,TRM,COP,821.0
9993,28-06-1994,Diario,TRM,COP,820.13
9994,29-06-1994,Diario,TRM,COP,818.73
9995,30-06-1994,Diario,TRM,COP,819.64
9996,01-07-1994,Diario,TRM,COP,818.05
9997,02-07-1994,Diario,TRM,COP,817.92
9998,03-07-1994,Diario,TRM,COP,817.92
9999,04-07-1994,Diario,TRM,COP,817.92
10000,05-07-1994,Diario,TRM,COP,817.92
10001,06-07-1994,Diario,TRM,COP,818.45
10002,07-07-1994,Diario,TRM,COP,820.42
10003,08-07-1994,Diario,TRM,COP,820.24
10004,09-07-1994,Diario,TRM,COP,822.34
10005,10-07-1994,Diario,TRM,COP,822.34
10006,11-07-1994,Diario,TRM,COP,822.34
10007,12-07-1994,Diario,TRM,COP,822.14
10008,13-07-1994,Diario,TRM,COP,823.12
10009,14-07-1994,Diario,TRM,COP,822.79
10010,15-07-1994,Diario,TRM,COP,822.28
10011,16-07-1994,Diario,TRM,COP,821.04
10012,17-07-1994,Diario,TRM,COP,821.04
10013,18-07-1994,Diario,TRM,COP,821.04
10014,19-07-1994,Diario,TRM,COP,818.44
10015,20-07-1994,Diario,TRM,COP,817.49
10016,21-07-1994,Diario,TRM,COP,817.49
10017,22-07-1994,Diario,TRM,COP,817.18
10018,23-07-1994,Diario,TRM,COP,816.68
10019,24-07-1994,Diario,TRM,COP,816.68
10020,25-07-1994,Diario,TRM,COP,816.68
10021,26-07-1994,Diario,TRM,COP,816.34
10022,27-07-1994,Diario,TRM,COP,815.75
10023,28-07-1994,Diario,TRM,COP,815.8
10024,29-07-1994,Diario,TRM,COP,815.62
10025,30-07-1994,Diario,TRM,COP,815.62
10026,31-07-1994,Diario,TRM,COP,815.62
10027,01-08-1994,Diario,TRM,COP,815.62
10028,02-08-1994,Diario,TRM,COP,815.89
10029,03-08-1994,Diario,TRM,COP,814.53
10030,04-08-1994,Diario,TRM,COP,812.69
10031,05-08-1994,Diario,TRM,COP,812.57
10032,06-08-1994,Diario,TRM,COP,811.91
10033,07-08-1994,Diario,TRM,COP,811.91
10034,08-08-1994,Diario,TRM,COP,811.91
10035,09-08-1994,Diario,TRM,COP,812.39
10036,10-08-1994,Diario,TRM,COP,813.64
10037,11-08-1994,Diario,TRM,COP,815.4
10038,12-08-1994,Diario,TRM,COP,815.84
10039,13-08-1994,Diario,TRM,COP,814.94
10040,14-08-1994,Diario,TRM,COP,814.94
10041,15-08-1994,Diario,TRM,COP,814.94
10042,16-08-1994,Diario,TRM,COP,814.94
10043,17-08-1994,Diario,TRM,COP,814.4
10044,18-08-1994,Diario,TRM,COP,813.93
10045,19-08-1994,Diario,TRM,COP,813.88
10046,20-08-1994,Diario,TRM,COP,813.76
10047,21-08-1994,Diario,TRM,COP,813.76
10048,22-08-1994,Diario,TRM,COP,813.76
10049,23-08-1994,Diario,TRM,COP,815.2
10050,24-08-1994,Diario,TRM,COP,816.58
10051,25-08-1994,Diario,TRM,COP,816.77
10052,26-08-1994,Diario,TRM,COP,817.4
10053,27-08-1994,Diario,TRM,COP,816.29
10054,28-08-1994,Diario,TRM,COP,816.29
10055,29-08-1994,Diario,TRM,COP,816.29
10056,30-08-1994,Diario,TRM,COP,816.18
10057,31-08-1994,Diario,TRM,COP,816.3
10058,01-09-1994,Diario,TRM,COP,816.08
10059,02-09-1994,Diario,TRM,COP,817.64
10060,03-09-1994,Diario,TRM,COP,818.81
10061,04-09-1994,Diario,TRM,COP,818.81
10062,05-09-1994,Diario,TRM,COP,818.81
10063,06-09-1994,Diario,TRM,COP,817.8
10064,07-09-1994,Diario,TRM,COP,818.21
10065,08-09-1994,Diario,TRM,COP,819.24
10066,09-09-1994,Diario,TRM,COP,820.02
10067,10-09-1994,Diario,TRM,COP,820.26
10068,11-09-1994,Diario,TRM,COP,820.26
10069,12-09-1994,Diario,TRM,COP,820.26
10070,13-09-1994,Diario,TRM,COP,821.62
10071,14-09-1994,Diario,TRM,COP,824.34
10072,15-09-1994,Diario,TRM,COP,827.86
10073,16-09-1994,Diario,TRM,COP,833.1
10074,17-09-1994,Diario,TRM,COP,837.21
10075,18-09-1994,Diario,TRM,COP,837.21
10076,19-09-1994,Diario,TRM,COP,837.21
10077,20-09-1994,Diario,TRM,COP,838.63
10078,21-09-1994,Diario,TRM,COP,841.82
10079,22-09-1994,Diario,TRM,COP,842.7
10080,23-09-1994,Diario,TRM,COP,841.53
10081,24-09-1994,Diario,TRM,COP,839.46
10082,25-09-1994,Diario,TRM,COP,839.46
10083,26-09-1994,Diario,TRM,COP,839.46
10084,27-09-1994,Diario,TRM,COP,840.23
10085,28-09-1994,Diario,TRM,COP,841.51
10086,29-09-1994,Diario,TRM,COP,841.32
10087,30-09-1994,Diario,TRM,COP,842.0
10088,01-10-1994,Diario,TRM,COP,843.0
10089,02-10-1994,Diario,TRM,COP,843.0
10090,03-10-1994,Diario,TRM,COP,843.0
10091,04-10-1994,Diario,TRM,COP,843.65
10092,05-10-1994,Diario,TRM,COP,844.4
10093,06-10-1994,Diario,TRM,COP,842.54
10094,07-10-1994,Diario,TRM,COP,840.06
10095,08-10-1994,Diario,TRM,COP,836.8
10096,09-10-1994,Diario,TRM,COP,836.8
10097,10-10-1994,Diario,TRM,COP,836.8
10098,11-10-1994,Diario,TRM,COP,835.59
10099,12-10-1994,Diario,TRM,COP,835.38
10100,13-10-1994,Diario,TRM,COP,836.4
10101,14-10-1994,Diario,TRM,COP,836.01
10102,15-10-1994,Diario,TRM,COP,834.83
10103,16-10-1994,Diario,TRM,COP,834.83
10104,17-10-1994,Diario,TRM,COP,834.83
10105,18-10-1994,Diario,TRM,COP,834.83
10106,19-10-1994,Diario,TRM,COP,835.33
10107,20-10-1994,Diario,TRM,COP,836.72
10108,21-10-1994,Diario,TRM,COP,838.32
10109,22-10-1994,Diario,TRM,COP,841.41
10110,23-10-1994,Diario,TRM,COP,841.41
10111,24-10-1994,Diario,TRM,COP,841.41
10112,25-10-1994,Diario,TRM,COP,842.6
10113,26-10-1994,Diario,TRM,COP,843.48
10114,27-10-1994,Diario,TRM,COP,841.32
10115,28-10-1994,Diario,TRM,COP,840.05
10116,29-10-1994,Diario,TRM,COP,838.55
10117,30-10-1994,Diario,TRM,COP,838.55
10118,31-10-1994,Diario,TRM,COP,838.55
10119,01-11-1994,Diario,TRM,COP,837.62
10120,02-11-1994,Diario,TRM,COP,837.79
10121,03-11-1994,Diario,TRM,COP,836.18
10122,04-11-1994,Diario,TRM,COP,833.19
10123,05-11-1994,Diario,TRM,COP,831.25
10124,06-11-1994,Diario,TRM,COP,831.25
10125,07-11-1994,Diario,TRM,COP,831.25
10126,08-11-1994,Diario,TRM,COP,831.25
10127,09-11-1994,Diario,TRM,COP,829.09
10128,10-11-1994,Diario,TRM,COP,826.84
10129,11-11-1994,Diario,TRM,COP,825.17
10130,12-11-1994,Diario,TRM,COP,825.87
10131,13-11-1994,Diario,TRM,COP,825.87
10132,14-11-1994,Diario,TRM,COP,825.87
10133,15-11-1994,Diario,TRM,COP,825.87
10134,16-11-1994,Diario,TRM,COP,826.45
10135,17-11-1994,Diario,TRM,COP,828.74
10136,18-11-1994,Diario,TRM,COP,830.49
10137,19-11-1994,Diario,TRM,COP,828.46
10138,20-11-1994,Diario,TRM,COP,828.46
10139,21-11-1994,Diario,TRM,COP,828.46
10140,22-11-1994,Diario,TRM,COP,829.08
10141,23-11-1994,Diario,TRM,COP,830.74
10142,24-11-1994,Diario,TRM,COP,828.67
10143,25-11-1994,Diario,TRM,COP,828.76
10144,26-11-1994,Diario,TRM,COP,828.42
10145,27-11-1994,Diario,TRM,COP,828.42
10146,28-11-1994,Diario,TRM,COP,828.42
10147,29-11-1994,Diario,TRM,COP,828.66
10148,30-11-1994,Diario,TRM,COP,829.03
10149,01-12-1994,Diario,TRM,COP,829.29
10150,02-12-1994,Diario,TRM,COP,829.56
10151,03-12-1994,Diario,TRM,COP,830.0
10152,04-12-1994,Diario,TRM,COP,830.0
10153,05-12-1994,Diario,TRM,COP,830.0
10154,06-12-1994,Diario,TRM,COP,830.37
10155,07-12-1994,Diario,TRM,COP,830.85
10156,08-12-1994,Diario,TRM,COP,831.1
10157,09-12-1994,Diario,TRM,COP,831.1
10158,10-12-1994,Diario,TRM,COP,831.49
10159,11-12-1994,Diario,TRM,COP,831.49
10160,12-12-1994,Diario,TRM,COP,831.49
10161,13-12-1994,Diario,TRM,COP,831.91
10162,14-12-1994,Diario,TRM,COP,824.68
10163,15-12-1994,Diario,TRM,COP,825.0
10164,16-12-1994,Diario,TRM,COP,827.6
10165,17-12-1994,Diario,TRM,COP,829.72
10166,18-12-1994,Diario,TRM,COP,829.72
10167,19-12-1994,Diario,TRM,COP,829.72
10168,20-12-1994,Diario,TRM,COP,831.06
